#\*l[\oA]	F(\*l)
 10978.5  1.00835e+00
 10979.1  1.00242e+00
 10979.7  1.00102e+00
 10980.4  9.93019e-01
 10981.0  9.90875e-01
 10981.6  9.92500e-01
 10982.3  9.90434e-01
 10982.9  9.98318e-01
 10983.5  1.00269e+00
 10984.2  9.89948e-01
 10984.8  9.79099e-01
 10985.4  1.00048e+00
 10986.1  9.95507e-01
 10986.7  1.00702e+00
 10987.3  9.96777e-01
 10988.0  1.00263e+00
 10988.6  9.75252e-01
 10989.2  9.98497e-01
 10989.9  9.93471e-01
 10990.5  9.78384e-01
 10991.1  1.00574e+00
 10991.8  1.01357e+00
 10992.4  9.94448e-01
 10993.0  1.00455e+00
 10993.7  1.02191e+00
 10994.3  9.72618e-01
 10994.9  9.91484e-01
 10995.6  9.96948e-01
 10996.2  1.01452e+00
 10996.8  9.74397e-01
 10997.5  9.88508e-01
 10998.1  9.98429e-01
 10998.7  9.92533e-01
 10999.4  9.82269e-01
 11000.0  9.76705e-01
 11000.7  9.80349e-01
 11001.3  9.89340e-01
 11001.9  1.01829e+00
 11002.6  1.01769e+00
 11003.2  1.00832e+00
 11003.8  9.97622e-01
 11004.5  9.84422e-01
 11005.1  9.72803e-01
 11005.7  9.84475e-01
 11006.4  1.02034e+00
 11007.0  1.01476e+00
 11007.6  9.78783e-01
 11008.3  9.89784e-01
 11008.9  1.00377e+00
 11009.5  9.89328e-01
 11010.2  9.99498e-01
 11010.8  9.89511e-01
 11011.4  9.88096e-01
 11012.1  1.00933e+00
 11012.7  1.01233e+00
 11013.3  1.03386e+00
 11014.0  1.01553e+00
 11014.6  1.01792e+00
 11015.2  1.02615e+00
 11015.9  1.01214e+00
 11016.5  1.02861e+00
 11017.1  1.02467e+00
 11017.8  1.03481e+00
 11018.4  1.02471e+00
 11019.0  1.03216e+00
 11019.7  1.02365e+00
 11020.3  1.01125e+00
 11020.9  9.95364e-01
 11021.6  1.01382e+00
 11022.2  1.03002e+00
 11022.8  1.03645e+00
 11023.5  1.04495e+00
 11024.1  1.00447e+00
 11024.8  1.00142e+00
 11025.4  9.89936e-01
 11026.0  9.87362e-01
 11026.7  1.00635e+00
 11027.3  1.05596e+00
 11027.9  1.00297e+00
 11028.6  9.90344e-01
 11029.2  9.89184e-01
 11029.8  9.98762e-01
 11030.5  9.98099e-01
 11031.1  1.00718e+00
 11031.7  1.01809e+00
 11032.4  9.97021e-01
 11033.0  9.74674e-01
 11033.6  9.75094e-01
 11034.3  9.87069e-01
 11034.9  1.00091e+00
 11035.5  1.00870e+00
 11036.2  9.92652e-01
 11036.8  9.92044e-01
 11037.4  9.71453e-01
 11038.1  1.00979e+00
 11038.7  1.05741e+00
 11039.3  9.92332e-01
 11040.0  1.00983e+00
 11040.6  1.05027e+00
 11041.2  1.03291e+00
 11041.9  9.84667e-01
 11042.5  9.89337e-01
 11043.1  1.00960e+00
 11043.8  1.00317e+00
 11044.4  1.01361e+00
 11045.0  1.03681e+00
 11045.7  9.82258e-01
 11046.3  9.95706e-01
 11047.0  9.91060e-01
 11047.6  9.92101e-01
 11048.2  1.00048e+00
 11048.9  9.63505e-01
 11049.5  9.63474e-01
 11050.1  1.00467e+00
 11050.8  9.85364e-01
 11051.4  1.01731e+00
 11052.0  1.03517e+00
 11052.7  9.85874e-01
 11053.3  1.00223e+00
 11053.9  1.00592e+00
 11054.6  1.01196e+00
 11055.2  1.00351e+00
 11055.8  1.00981e+00
 11056.5  9.86260e-01
 11057.1  1.03369e+00
